Date,Price,Open,High,Low,Vol.,Change %
05/04/2017,305.2,305.25,321.5,305.2,,-4.07%
05/03/2017,318.165,306.685,322.145,306.035,,4.01%
05/02/2017,305.9,305.3,320.5,305.25,,0.20%
05/01/2017,305.3,305.3,320.1,305.25,,-1.48%
04/28/2017,309.895,309.955,319.845,309.895,,1.51%
04/27/2017,305.3,305.5,315.19,305.3,,-0.07%
04/26/2017,305.5,305.5,321.5,305.5,,0.00%
04/25/2017,305.5,305.5,315,305.5,,0.00%
04/24/2017,305.5,305.55,315,305.24,,-0.02%
04/21/2017,305.55,305.55,315,305.5,,0.00%
04/20/2017,305.55,305.55,315.5,305.5,,0.00%
04/19/2017,305.55,305.5,315.5,305.5,,0.02%
04/18/2017,305.5,305.5,315.5,305.5,,0.00%
04/17/2017,305.5,305.6,315,305.5,,-0.03%
04/14/2017,305.6,305.6,315,305.6,,-1.74%
04/13/2017,311.015,306.705,316.655,306.705,,1.50%
04/12/2017,306.41,305.77,315.67,305.17,,-1.28%
04/11/2017,310.385,306.245,316.145,306.245,,1.57%
04/10/2017,305.6,305.65,315.5,305.6,,-0.02%
04/07/2017,305.65,305.65,313.32,305.65,,-2.64%
04/06/2017,313.925,306.355,315.605,306.255,,2.67%
04/05/2017,305.75,305.7,315.5,305.7,,-2.90%
04/04/2017,314.89,306.44,316.64,306.34,,-0.31%
04/03/2017,315.87,306.54,316.69,305.94,,3.28%
03/31/2017,305.85,305.95,315,305,,-0.03%
03/30/2017,305.95,307.1,315,305.95,,-0.37%
03/29/2017,307.1,306.2,307.15,306.2,,0.29%
03/28/2017,306.2,306.5,315.45,306.2,,-0.10%
03/27/2017,306.5,307.5,315,306.5,,-0.33%
03/24/2017,307.5,307.2,315,307,,-1.04%
03/23/2017,310.735,306.795,314.795,305.295,,1.22%
03/22/2017,307,306.95,315.5,306.5,,0.02%
03/21/2017,306.95,306.5,315.5,306.5,,0.15%
03/20/2017,306.5,306.2,315,306.2,,0.10%
03/17/2017,306.2,305.98,310.5,305.65,,0.07%
03/16/2017,305.98,305.65,315,305.5,,0.11%
03/15/2017,305.65,305.5,315,305.3,,0.05%
03/14/2017,305.5,305.25,315,305.25,,0.08%
03/13/2017,305.25,305.27,315.49,305.15,,-0.01%
03/10/2017,305.27,305.2,315,305,,0.04%
03/09/2017,305.15,305.2,315.5,304.95,,-0.02%
03/08/2017,305.2,304.95,315,304.5,,0.08%
03/07/2017,304.95,304.7,315.5,304.7,,0.08%
03/06/2017,304.7,304.7,315,304.7,,0.00%
03/03/2017,304.7,304.95,315,304.7,,-0.08%
03/02/2017,304.95,304.95,315.5,304.9,,0.02%
03/01/2017,304.9,304.95,315.5,302.75,,-0.02%
02/28/2017,304.95,305,315.5,304.95,,-0.02%
02/27/2017,305,304.98,315,304.95,,0.01%
02/24/2017,304.98,304.7,315,304.7,,0.09%
02/23/2017,304.7,304.7,315.4,304.7,,0.00%
02/22/2017,304.7,304.7,315,304.7,,0.00%
02/21/2017,304.7,304.95,315.5,304.7,,-0.08%
02/20/2017,304.95,305,315,304.95,,-0.02%
02/17/2017,305,315,315,304.95,,0.02%
02/16/2017,304.95,304.95,315,304.95,,0.00%
02/15/2017,304.95,304.5,315,304.5,,0.15%
02/14/2017,304.5,304.5,315,304.5,,0.00%
02/13/2017,304.5,304.5,315,304.5,,0.00%
02/10/2017,304.5,304.7,315,304.48,,-0.07%
02/09/2017,304.7,305.7,315.5,304.7,,-3.51%
02/08/2017,315.79,315.24,315.99,306.19,,0.33%
02/07/2017,314.75,304.75,315.18,304.75,,3.28%
02/06/2017,304.75,304.75,315.5,304.7,,0.00%
02/03/2017,304.75,304.75,315,304.75,,0.00%
02/02/2017,304.75,304.7,315,304.7,,0.02%
02/01/2017,304.7,304.75,304.75,304.7,,-0.02%
01/31/2017,304.75,311.77,315,304.7,,-2.50%
01/30/2017,312.555,305.175,315.475,304.975,,2.58%
01/27/2017,304.7,305,315,304.7,,-3.16%
01/26/2017,314.645,305.465,315.465,305.415,,0.00%
01/25/2017,314.645,305.465,315.965,305.415,,2.87%
01/24/2017,305.86,305.12,315.78,305.12,,-3.43%
01/23/2017,316.725,306.095,316.725,306.065,,3.85%
01/20/2017,304.98,304.7,315.5,304.7,,-3.75%
01/19/2017,316.87,305.64,316.87,305.44,,3.99%
01/18/2017,304.7,315.07,315.07,304.7,,0.00%
01/17/2017,304.7,304.5,315.45,304.5,,0.07%
01/16/2017,304.5,304.5,315.5,304.5,,0.00%
01/13/2017,304.5,304.5,315,304.5,,0.00%
01/12/2017,304.5,304.5,315,304.5,,0.00%
01/11/2017,304.5,304.7,315.19,304.5,,-3.48%
01/10/2017,315.465,304.775,315.775,304.775,,-0.04%
01/09/2017,315.59,304.59,315.59,304.59,,3.64%
01/06/2017,304.5,304.5,314.81,304.5,,0.00%
01/05/2017,304.5,304.5,315.43,304.5,,-3.25%
01/04/2017,314.72,304.34,315.34,304.34,,-0.08%
01/03/2017,314.98,304.67,315.17,304.67,,3.44%
01/02/2017,304.5,304.7,311.5,304.5,,-0.07%
12/30/2016,304.7,304.7,314.81,304.7,,-0.02%
12/29/2016,304.75,304.7,314.81,304.7,,0.00%
12/28/2016,304.75,304.75,315,304.7,,-3.25%
12/27/2016,314.98,304.92,314.98,304.87,,3.36%
12/26/2016,304.75,304.75,311.5,304.7,,0.00%
12/23/2016,304.75,304.75,314.81,304.7,,0.00%
12/22/2016,304.75,304.7,314.81,304.7,,0.02%
12/21/2016,304.7,304.7,315.5,304.7,,0.00%
12/20/2016,304.7,305,315.5,304.5,,-0.10%
12/19/2016,305,305,315,304.95,,0.00%
12/16/2016,305,305,314.81,304.5,,0.02%
12/15/2016,304.95,305,315,304.95,,-0.02%
12/14/2016,305,305,315,304.95,,0.00%
12/13/2016,305,304.95,316.5,304.95,,0.02%
12/12/2016,304.95,305,316.5,304.95,,-0.02%
12/09/2016,305,305,315.5,304.95,,0.00%
12/08/2016,305,305,305.5,305,,0.00%
12/07/2016,305,304.95,315.12,304.75,,0.02%
12/06/2016,304.95,304.5,315.5,304.5,,0.15%
12/05/2016,304.5,304.5,316,304.5,,0.00%
12/02/2016,304.5,304.5,316,304.5,,0.00%
12/01/2016,304.5,304.75,315.06,304.5,,-0.08%
11/30/2016,304.75,304.7,315.5,304.7,,0.02%
11/29/2016,304.7,304.75,309,304.7,,-0.02%
11/28/2016,304.75,304.5,319.5,304.5,,0.08%
11/25/2016,304.5,304.5,315,304.5,,0.00%
11/24/2016,304.5,304.5,315.5,304.5,,0.00%
11/23/2016,304.5,304.5,315.5,304.5,,0.00%
11/22/2016,304.5,305,315.5,304.5,,-0.16%
11/21/2016,305,305,319.5,304.75,,0.00%
11/18/2016,305,305,315.12,305,,0.00%
11/17/2016,305,304.75,315.5,304.7,,0.08%
11/16/2016,304.75,304.7,315,304.7,,0.02%
11/15/2016,304.7,304.75,320.5,304.7,,-0.02%
11/14/2016,304.75,304.5,319.5,304.5,,0.08%
11/11/2016,304.5,304.5,315.5,304.5,,0.00%
11/10/2016,304.5,304.75,315.5,304.5,,-0.08%
11/09/2016,304.75,304.75,328.5,304.7,,0.00%
11/08/2016,304.75,304.7,319.25,304.7,,0.02%
11/07/2016,304.7,304.7,319.5,304.7,,0.00%
11/04/2016,304.7,304.7,319.5,304.7,,0.00%
11/03/2016,304.7,304.5,319.5,304.5,,0.07%
11/02/2016,304.5,305,319.5,304.5,,-0.16%
11/01/2016,305,305,319.5,304.5,,0.00%
10/31/2016,305,305,319.5,305,,0.00%
10/28/2016,305,318.05,318.1,305,,-4.10%
10/27/2016,318.05,305,318.1,305,,4.28%
10/26/2016,305,305,317.5,305,,0.00%
10/25/2016,305,304.75,320,304.7,,0.08%
10/24/2016,304.75,304.75,320.5,304.75,,0.00%
10/21/2016,304.75,305,316.85,304.75,,-0.08%
10/20/2016,305,305,318.55,305,,0.00%
10/19/2016,305,304.5,318.2,304.5,,0.16%
10/18/2016,304.5,304.5,319.75,304.5,,0.00%
10/17/2016,304.5,304.5,321.75,304.5,,0.00%
10/14/2016,304.5,304.75,319.5,304.5,,-0.08%
10/13/2016,304.75,304.75,319.5,304.75,,0.00%
10/12/2016,304.75,304.7,320.2,304.7,,0.02%
10/11/2016,304.7,304.5,320.2,304.5,,0.07%
10/10/2016,304.5,304.5,323.15,304.5,,0.00%
10/07/2016,304.5,304.75,323.15,304.5,,-0.08%
10/06/2016,304.75,304.7,322.15,304.7,,0.02%
10/05/2016,304.7,304.75,321,304.7,,-0.02%
10/04/2016,304.75,304.75,322.35,304.75,,0.00%
10/03/2016,304.75,305,322.25,304.75,,-0.08%
09/30/2016,305,315.5,322.25,305,,-5.79%
09/29/2016,323.75,315.5,323.75,315.5,,2.70%
09/28/2016,315.25,323.75,323.75,305.25,,0.00%
09/27/2016,315.25,315.25,325.25,305.25,,-2.70%
09/26/2016,324,323.9,324,305.5,,0.03%
09/23/2016,323.9,315,323.9,305.5,,6.11%
09/22/2016,305.25,315.25,326,305.25,,0.00%
09/21/2016,305.25,323.75,325,305.25,,0.00%
09/20/2016,305.25,314.75,323.75,305.25,,0.07%
09/19/2016,305.05,315.05,323.55,305.05,,-0.07%
09/16/2016,305.25,315.25,318.25,305.25,,-3.33%
09/15/2016,315.75,315.25,323.75,305.25,,-2.85%
09/14/2016,325,315,325,305.5,,3.01%
09/13/2016,315.5,324.1,324.1,315.5,,0.08%
09/12/2016,315.25,315.25,315.25,315.25,,0.00%
09/09/2016,315.25,310.25,326.55,310.25,,3.28%
09/08/2016,305.25,310.25,326.55,305.25,,-6.15%
09/07/2016,325.25,315.25,325.55,304.75,,3.34%
09/06/2016,314.75,315.75,327.5,305.25,,-4.69%
09/05/2016,330.25,332.75,340.25,305.25,,4.76%
09/02/2016,315.25,315.75,332.75,304.75,,2.94%
09/01/2016,306.25,315.25,330.75,306.25,,-1.29%
08/31/2016,310.25,315.25,337.95,306.25,,1.31%
08/30/2016,306.25,330.25,338.75,306.25,,0.00%
08/29/2016,306.25,315,330.25,306.25,,-1.45%
08/26/2016,310.75,315.25,337.25,308.75,,-1.43%
08/25/2016,315.25,315.25,330.25,315.25,,0.00%
08/24/2016,315.25,330.25,340.25,314.75,,-4.54%
08/23/2016,330.25,325.25,335,325.25,,0.23%
08/22/2016,329.5,344.5,344.5,329.5,,-3.16%
08/19/2016,340.25,315.25,350.25,315.25,,5.91%
08/18/2016,321.25,312.25,354.25,312.25,,0.00%
08/17/2016,321.25,318.25,321.25,315.25,,1.90%
08/16/2016,315.25,318.25,321.25,315.25,,0.00%
08/15/2016,315.25,320,322.25,310.75,,1.29%
08/12/2016,311.25,318.75,318.75,309.75,,-0.80%
08/11/2016,313.75,320.25,320.25,313.75,,-2.03%
08/10/2016,320.25,317,322.25,316.75,,-0.62%
08/09/2016,322.25,320.25,322.25,316.75,,0.62%
08/08/2016,320.25,315.85,320.25,313.25,,1.10%
08/05/2016,316.75,315.25,320.25,311.75,,2.10%
08/04/2016,310.25,317.25,318.25,310.25,,-0.16%
08/03/2016,310.75,320.25,320.25,310.75,,0.00%
08/02/2016,310.75,313.25,320.25,310.75,,-2.89%
08/01/2016,320,318.5,320.5,313.5,,0.55%
07/29/2016,318.25,313.25,320.25,313.25,,-1.24%
07/28/2016,322.25,313.25,322.25,298.25,,2.22%
07/27/2016,315.25,310.75,315.25,305.25,,1.61%
07/26/2016,310.25,308.25,312.25,308.25,,0.00%
07/25/2016,310.25,299.5,310.25,294.75,,1.64%
07/22/2016,305.25,295.25,305.25,294.75,,4.45%
07/21/2016,292.25,292.25,298.25,292.25,,-0.85%
07/20/2016,294.75,295.25,295.25,294.75,,0.51%
07/19/2016,293.25,292.25,295.25,292.25,,3.39%
07/18/2016,283.64,282.92,295.42,282.17,,-0.17%
07/15/2016,284.125,283.405,290.155,281.905,,0.30%
07/14/2016,283.27,283.8,284.55,283.02,,0.17%
07/13/2016,282.78,282.81,284.06,282.78,,-0.30%
07/12/2016,283.64,283.42,283.64,282.42,,0.38%
07/11/2016,282.575,281.855,283.605,281.855,,-0.03%
07/08/2016,282.655,282.435,282.935,280.435,,0.18%
07/07/2016,282.155,281.935,282.155,281.935,,-0.02%
07/06/2016,282.22,282.12,282.22,282.12,,0.08%
07/05/2016,282,282,282,282,,0.00%
07/04/2016,282,282,283.5,282,,-0.04%
07/01/2016,282.125,282.405,283.405,282.125,,0.00%
06/30/2016,282.125,282.405,283.405,280.405,,-0.19%
06/29/2016,282.655,281.935,282.935,281.935,,0.15%
06/28/2016,282.225,282.555,284.175,281.305,,-0.88%
06/27/2016,284.745,282.935,285.305,282.685,,1.11%
06/24/2016,281.625,283.405,284.555,281.405,,-1.23%
06/23/2016,285.12,282.97,285.97,282.47,,0.07%
06/22/2016,284.92,280.21,285.21,280.21,,-0.11%
06/21/2016,285.245,286.815,286.815,280.315,,1.06%
06/20/2016,282.25,199.36,283.81,198.81,,41.89%
06/17/2016,198.92,199.32,199.32,198.92,,-0.12%
06/16/2016,199.16,198.76,199.36,198.76,,0.17%
06/15/2016,198.82,199.22,199.22,198.42,,-0.09%
06/14/2016,199,199,199.2,199,,0.02%
06/13/2016,198.97,198.72,199.17,198.17,,-0.04%
06/10/2016,199.05,198.85,199.05,198.05,,0.03%
06/09/2016,199,199,199.2,198.2,,0.02%
06/08/2016,198.96,198.96,199.16,198.16,,-0.05%
06/07/2016,199.05,198.85,199.05,198.05,,0.05%
06/06/2016,198.96,198.71,199.16,198.16,,-0.01%
06/03/2016,198.98,198.98,199.18,198.18,,0.01%
06/02/2016,198.96,198.96,199.16,198.96,,-0.08%
06/01/2016,199.11,199.11,199.31,199.11,,0.07%
05/31/2016,198.98,198.73,199.18,198.18,,-0.04%
05/30/2016,199.05,199.3,199.3,199.05,,-0.07%
05/27/2016,199.185,199.085,199.185,198.935,,0.08%
05/26/2016,199.02,199.12,199.32,198.32,,0.03%
05/25/2016,198.97,199.17,199.17,198.17,,-0.04%
05/24/2016,199.05,198.85,199.05,198.85,,0.05%
05/23/2016,198.96,198.71,199.16,198.71,,0.00%
05/20/2016,198.96,198.96,199.16,198.16,,-0.12%
05/19/2016,199.2,198.4,199.4,198.4,,0.12%
05/18/2016,198.96,199.05,199.16,198.76,,-0.13%
05/17/2016,199.225,199.335,199.335,198.335,,0.03%
05/16/2016,199.16,199.36,199.36,198.36,,0.06%
05/13/2016,199.05,198.85,199.05,198.6,,0.00%
05/12/2016,199.05,198.5,199.5,198.5,,-0.06%
05/11/2016,199.17,199.17,199.37,198.37,,0.09%
05/10/2016,199,198.75,199.2,198.75,,0.06%
05/09/2016,198.88,198.88,199.28,198.28,,-0.01%
05/06/2016,198.89,199.19,199.29,198.29,,-0.05%
05/05/2016,198.98,198.98,199.18,198.98,,0.01%
05/04/2016,198.97,198.97,199.17,198.17,,0.00%
05/03/2016,198.97,198.97,199.17,198.72,,-0.02%
05/02/2016,199,199,199.2,198.99,,0.01%
04/29/2016,198.99,198.99,199.19,198.19,,0.00%
04/28/2016,198.99,198.99,199.19,198.74,,0.02%
04/27/2016,198.96,198.46,199.16,198.16,,0.10%
04/26/2016,198.76,199.16,199.46,198.46,,-0.18%
04/25/2016,199.12,199.32,199.42,198.97,,0.07%
04/22/2016,198.975,198.985,199.185,198.735,,0.01%
04/21/2016,198.96,198.71,199.16,198.71,,0.08%
04/20/2016,198.81,198.86,199.26,198.26,,-0.04%
04/19/2016,198.89,198.29,199.29,198.29,,-0.04%
04/18/2016,198.96,199.16,199.16,198.96,,0.05%
04/15/2016,198.87,199.07,199.27,198.87,,-0.05%
04/14/2016,198.97,198.97,199.17,198.17,,0.01%
04/13/2016,198.96,198.96,199.16,198.96,,0.00%
04/12/2016,198.96,198.71,199.17,198.71,,0.23%
04/11/2016,198.5,199,199.5,198.5,,-0.35%
04/08/2016,199.2,199.3,199.3,198.3,,0.08%
04/07/2016,199.05,199.05,199.05,199.05,,0.00%
04/06/2016,199.05,199.05,199.05,198.05,,-0.08%
04/05/2016,199.2,199.3,199.3,198.3,,0.02%
04/04/2016,199.16,199.16,199.16,198.16,,0.03%
04/01/2016,199.11,198.57,199.11,198.57,,0.04%
03/31/2016,199.03,199.23,199.23,198.63,,0.03%
03/30/2016,198.97,198.77,199.17,198.62,,0.08%
03/29/2016,198.81,199.41,199.41,198.41,,-0.10%
03/28/2016,199.01,199.21,199.21,199.01,,0.01%
03/25/2016,199,199,199,199,,0.00%
03/24/2016,199,198.75,199.2,198.2,,0.05%
03/23/2016,198.9,199.3,199.3,198.9,,-0.08%
03/22/2016,199.05,199.05,199.05,198.05,,0.00%
03/21/2016,199.05,198.6,199.05,198.6,,0.04%
03/18/2016,198.97,198.77,199.17,198.77,,-0.11%
03/17/2016,199.185,199.385,199.385,198.985,,0.07%
03/16/2016,199.05,198.6,199.05,198.6,,0.00%
03/15/2016,199.05,199.05,199.05,199.05,,0.03%
03/14/2016,199,198.2,199.2,198.2,,0.05%
03/11/2016,198.91,199.31,199.31,198.31,,-0.04%
03/10/2016,198.99,199.19,199.19,198.99,,0.15%
03/09/2016,198.69,199.49,199.49,198.69,,-0.14%
03/08/2016,198.96,199.16,199.16,198.96,,-0.12%
03/07/2016,199.2,198.17,199.2,198.17,,-0.05%
03/04/2016,199.295,199.265,199.295,199.265,,0.02%
03/03/2016,199.26,198.26,199.33,198.26,,0.11%
03/02/2016,199.05,199.5,199.5,199.05,,0.00%
03/01/2016,199.05,199.05,199.05,198.05,,-0.07%
02/29/2016,199.18,198.93,199.42,198.38,,0.09%
02/26/2016,199,198.75,199.2,198.75,,0.01%
02/25/2016,198.99,198.19,199.19,198.19,,0.01%
02/24/2016,198.97,199.17,199.17,198.17,,0.05%
02/23/2016,198.87,199.27,199.27,198.87,,-0.05%
02/22/2016,198.97,198.72,199.17,198.72,,-0.05%
02/19/2016,199.07,199.02,199.47,199.02,,0.06%
02/18/2016,198.96,199.06,199.2,198.76,,-0.11%
02/17/2016,199.17,199.37,199.37,198.37,,0.08%
02/16/2016,199.02,198.22,199.22,198.22,,0.07%
02/15/2016,198.89,198.84,199.29,198.29,,-0.05%
02/12/2016,198.98,198.18,199.18,198.18,,0.01%
02/11/2016,198.96,198.81,199.16,198.76,,0.07%
02/10/2016,198.82,198.72,199.17,198.17,,0.01%
02/09/2016,198.8,198.8,199.4,198.4,,0.00%
02/08/2016,198.8,199,199.4,198.4,,-0.05%
02/05/2016,198.89,199.29,199.29,198.29,,-0.18%
02/04/2016,199.25,199.05,199.25,199.05,,0.15%
02/03/2016,198.96,199.16,199.16,198.76,,0.00%
02/02/2016,198.96,198.96,198.96,198.16,,-0.01%
02/01/2016,198.97,199.17,199.17,198.97,,0.01%
01/29/2016,198.96,198.76,199.56,198.76,,-0.06%
01/28/2016,199.07,198.47,199.47,198.47,,-0.07%
01/27/2016,199.21,199.16,199.21,198.76,,0.08%
01/26/2016,199.05,198.65,199.05,198.65,,0.09%
01/25/2016,198.87,198.82,199.27,198.82,,-0.05%
01/22/2016,198.96,199.16,199.16,198.76,,0.05%
01/21/2016,198.87,199.07,199.27,198.87,,-0.15%
01/20/2016,199.16,199.16,199.16,198.96,,-0.01%
01/19/2016,199.185,199.385,199.385,197.385,,0.35%
01/18/2016,198.5,199.1,199.5,198.5,,-0.27%
01/15/2016,199.04,198.44,199.44,198.44,,-0.09%
01/14/2016,199.22,199.12,199.42,198.32,,0.13%
01/13/2016,198.96,198.66,199.16,198.66,,-1.04%
01/12/2016,201.05,199.05,201.05,198.65,,0.96%
01/11/2016,199.14,199.34,199.34,198.34,,-0.14%
01/08/2016,199.41,199.11,199.41,198.91,,0.20%
01/07/2016,199.005,199.455,199.455,198.455,,0.48%
01/06/2016,198.05,199.05,199.05,198.05,,-0.54%
01/05/2016,199.13,199.33,199.33,199.08,,-0.04%
01/04/2016,199.205,199.255,199.255,198.255,,0.08%
01/01/2016,199.05,199.05,199.05,199.05,,0.00%
12/31/2015,199.05,198.05,199.05,198.05,,-0.02%
12/30/2015,199.095,198.345,199.345,198.345,,0.12%
12/29/2015,198.85,198.52,199.05,198.52,,-0.10%
12/28/2015,199.05,199.05,199.05,198.05,,0.00%
12/25/2015,199.05,199.05,199.05,199.05,,0.00%
12/24/2015,199.05,199.05,199.05,199.05,,0.00%
12/23/2015,199.05,198.52,199.05,198.05,,-0.10%
12/22/2015,199.25,198.72,199.25,198.72,,0.10%
12/21/2015,199.05,199.05,199.05,198.05,,-0.05%
12/18/2015,199.14,199.36,199.36,199.14,,0.32%
12/17/2015,198.5,199.4,199.5,198.5,,-0.38%
12/16/2015,199.25,199.07,199.25,199.07,,0.19%
12/15/2015,198.87,199.05,199.05,198.87,,-0.19%
12/14/2015,199.25,199.25,199.25,198.25,,0.10%
12/11/2015,199.05,198.52,199.05,198.02,,0.03%
12/10/2015,198.985,199.515,199.515,198.985,,0.49%
12/09/2015,198.02,199.05,199.05,198.02,,0.00%
12/08/2015,198.02,199.05,199.05,198.02,,-0.62%
12/07/2015,199.25,198.25,199.25,198.25,,0.38%
12/04/2015,198.5,199.5,199.5,198.5,,-0.28%
12/03/2015,199.05,199.05,199.05,198.85,,-0.10%
12/02/2015,199.25,199.22,199.25,199.22,,0.12%
12/01/2015,199.02,198.85,199.05,198.85,,-0.07%
11/30/2015,199.16,199.36,199.36,199.16,,-0.05%
11/27/2015,199.25,198.25,199.25,198.25,,0.00%
11/26/2015,199.25,199.2,199.25,198.25,,0.05%
11/25/2015,199.16,199.31,199.36,199.16,,0.06%
11/24/2015,199.05,199.05,199.05,198.85,,0.00%
11/23/2015,199.05,198.05,199.05,198.05,,0.05%
11/20/2015,198.95,198.95,199.05,198.95,,-0.05%
11/19/2015,199.05,198.05,199.05,198.05,,0.28%
11/18/2015,198.5,199.5,199.5,198.5,,0.23%
11/17/2015,198.05,198.05,199.05,198.05,,-0.60%
11/16/2015,199.25,198.25,199.25,198.25,,0.18%
11/13/2015,198.9,199.03,199.05,198.85,,-0.08%
11/12/2015,199.05,199.05,199.05,198.95,,0.00%
11/11/2015,199.05,198.05,199.05,198.05,,-0.08%
11/10/2015,199.2,199.25,199.25,199.13,,0.09%
11/09/2015,199.015,198.065,199.065,198.065,,-0.09%
11/06/2015,199.2,199.33,199.33,198.33,,-0.04%
11/05/2015,199.275,199.255,199.295,198.275,,-0.04%
11/04/2015,199.355,199.085,199.355,198.195,,0.08%
11/03/2015,199.2,199.31,199.31,199.2,,0.00%
11/02/2015,199.2,198.27,199.27,198.27,,0.08%
10/30/2015,199.05,198.09,199.17,198.09,,0.05%
10/29/2015,198.95,199.1,199.1,198.07,,-0.06%
10/28/2015,199.06,199.01,199.06,198.4,,0.01%
10/27/2015,199.05,199.05,199.07,198.44,,-0.09%
10/26/2015,199.22,198.27,199.27,198.27,,0.09%
10/23/2015,199.05,199.11,199.13,198.13,,-0.10%
10/22/2015,199.25,199.23,199.27,199.12,,0.09%
10/21/2015,199.07,199.11,199.11,198.11,,-0.09%
10/20/2015,199.25,198.29,199.29,198.29,,0.01%
10/19/2015,199.23,199.07,199.23,198.07,,-0.01%
10/16/2015,199.25,199.2,199.27,198.2,,0.10%
10/15/2015,199.05,199.11,199.11,199.05,,0.01%
10/14/2015,199.03,199.05,199.05,198.95,,-0.16%
10/13/2015,199.35,199.19,199.37,199.15,,0.15%
10/12/2015,199.05,199.05,199.05,198.05,,-0.15%
10/09/2015,199.35,199.17,199.35,199.15,,0.15%
10/08/2015,199.05,199.05,199.05,198.95,,0.28%
10/07/2015,198.5,199.4,199.5,198.5,,-0.28%
10/06/2015,199.05,199.05,199.07,198.07,,-0.10%
10/05/2015,199.25,199.25,199.25,198.25,,0.03%
10/02/2015,199.2,199.23,199.25,198.25,,-0.03%
10/01/2015,199.26,199.28,199.28,198.28,,0.00%
09/30/2015,199.26,199.28,199.28,198.28,,0.15%
09/29/2015,198.96,199.06,199.16,198.26,,-0.05%
09/28/2015,199.06,198.1,199.1,198.1,,-0.10%
09/25/2015,199.26,198.28,199.26,198.28,,0.00%
09/24/2015,199.26,199.23,199.28,198.3,,0.13%
09/23/2015,199.01,199.06,199.08,198.08,,-0.13%
09/22/2015,199.26,199.31,199.33,198.28,,0.07%
09/21/2015,199.125,198.095,199.145,198.095,,0.04%
09/18/2015,199.045,199.055,199.115,197.565,,0.01%
09/17/2015,199.02,198.98,199.08,198.08,,-0.02%
09/16/2015,199.05,199.09,199.09,198.09,,-0.10%
09/15/2015,199.25,199.25,199.25,199.23,,0.00%
09/14/2015,199.25,199.25,199.25,199,,-0.01%
09/11/2015,199.26,199.26,199.28,198.28,,0.11%
09/10/2015,199.05,199.03,199.05,198.93,,0.03%
09/09/2015,199,199.1,199.1,197.6,,-0.13%
09/08/2015,199.25,199.25,199.25,199.15,,0.10%
09/07/2015,199.05,197.5,199.05,197.5,,0.03%
09/04/2015,199,199,199.15,197.6,,0.00%
09/03/2015,199,199.15,199.15,199,,-0.13%
09/02/2015,199.25,199.25,199.25,199.25,,0.10%
09/01/2015,199.05,199.05,199.05,198.95,,-0.10%
08/31/2015,199.25,199.1,199.25,199.1,,0.10%
08/28/2015,199.05,199.03,199.05,198.9,,-0.04%
08/27/2015,199.12,199.02,199.14,199.02,,0.09%
08/26/2015,198.95,199.01,199.05,198.95,,-0.09%
08/25/2015,199.12,199.16,199.16,199.12,,0.01%
08/24/2015,199.11,197.58,199.13,197.58,,-0.07%
08/21/2015,199.25,199.17,199.27,198.77,,0.00%
08/20/2015,199.25,199.29,199.29,199.25,,0.00%
08/19/2015,199.25,199.21,199.27,198.27,,0.00%
08/18/2015,199.25,199.31,199.31,199.25,,0.00%
08/17/2015,199.25,197.72,199.27,197.72,,0.13%
08/14/2015,199,198.98,199.1,197.57,,-0.05%
08/13/2015,199.1,199.14,199.14,197.69,,0.53%
08/12/2015,198.05,199.25,199.25,197.52,,-0.65%
08/11/2015,199.35,198.17,199.35,198.17,,-0.01%
08/10/2015,199.36,199.08,199.36,198.18,,0.13%
08/07/2015,199.1,199.16,199.19,197.61,,0.00%
08/06/2015,199.1,199.2,199.2,198.2,,-0.08%
08/05/2015,199.25,199.25,199.29,199.19,,0.10%
08/04/2015,199.06,199.03,199.1,199.01,,0.03%
08/03/2015,199,199.02,199.07,199,,-0.10%
07/31/2015,199.2,199.23,199.25,197.7,,-0.03%
07/30/2015,199.25,199.25,199.46,199.22,,0.00%
07/29/2015,199.25,199.22,199.27,199.13,,0.03%
07/28/2015,199.19,199.28,199.33,199.19,,-0.03%
07/27/2015,199.25,199.24,199.29,199.15,,0.15%
07/24/2015,198.95,199.09,199.09,198.95,,-0.15%
07/23/2015,199.25,199.1,199.25,199.1,,0.12%
07/22/2015,199.01,199.11,199.11,199.01,,0.01%
07/21/2015,199,199.02,199.09,198.99,,0.00%
07/20/2015,199,199.02,199.02,199,,-0.12%
07/17/2015,199.24,199.29,199.29,198.31,,0.01%
07/16/2015,199.215,199.155,199.215,198.255,,0.59%
07/15/2015,198.05,199,199.03,198.05,,-0.55%
07/14/2015,199.15,199.2,199.2,199.08,,0.13%
07/13/2015,198.9,198.97,199.03,198.07,,0.00%
07/10/2015,198.9,199.02,199.02,198.9,,-0.16%
07/09/2015,199.215,199.245,199.295,199.145,,0.00%
07/08/2015,199.215,199.065,199.215,199.045,,0.15%
07/07/2015,198.91,199.05,199.05,198.91,,-0.05%
07/06/2015,199,198.92,199,198.87,,0.03%
07/03/2015,198.95,199,199,198.9,,-0.10%
07/02/2015,199.15,199.08,199.2,199.08,,0.13%
07/01/2015,198.9,199,199,198.85,,-0.14%
06/30/2015,199.18,199.15,199.2,199,,0.17%
06/29/2015,198.85,198.97,199.02,198.07,,-0.17%
06/26/2015,199.185,199.205,199.205,199.055,,0.02%
06/25/2015,199.15,199.22,199.27,199.03,,0.15%
